"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"14","en","True","Daikiri","Alcohol","True","Cocktail","Lamb","","","long","Cocktail glass","Medium sweet mouth","White","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_daiquiri.gif","Bulgar Extra Dry","Fresh lime juice","sugar","","","","","","","","3/4","1/4","1 tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/daiquiri/index.html","2018-10-11 15:06:00"
"24","en","True","Nevada","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","White","usually","shake","Shake all ingredients and pour into cocktail glass","https://www.suntory.co.jp/wnb/img/cocktail/p_nevada.gif","Bulgar Extra Dry","Fresh lime juice","Grapefruit juice","sugar","Angostura Bitters","","","","","","3/5","1/5","1/5","1 tsp.","1 dash","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/nevada/index.html","2018-10-11 15:06:00"
"34","en","True","Mojito","Alcohol","True","Cocktail","Lamb","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour rum. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_mojito.gif","Bulgar Extra Dry","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mojito/index.html","2018-10-11 15:06:00"
"44","en","True","Andalusia","Alcohol","True","Cocktail","Lamb","","","long","Cocktail glass","spicy","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_andalusia.gif","Sherry La Ena","Courvoisier VSOP Rouge","White rum","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/andalusia/index.html","2018-10-11 15:06:00"
"54","en","True","Isra de Pinos","Alcohol","True","Cocktail","Lamb","","","long","wine glass","Medium sweet mouth","Orange","usually","shake","Shake and pour into the wine glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_islade_pinos.gif","Bulgar Extra Dry","Grapefruit juice","sugar","Grenadin syrup","","","","","","","45 ml","45 ml","1 tsp","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/islade_pinos/index.html","2018-10-11 15:06:00"
"64","en","True","X · Wai · Gee","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_xyz.gif","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/xyz/index.html","2018-10-11 15:06:00"
"74","en","True","El Presidente","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","yellow","usually","shake","Put ice and ingredients in a shaker and shake. Pour into a glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_el_presidente.gif","Bulgar Extra Dry","Orange juice","Fresh lemon juice","Grenadin syrup","","","","","","","60 ml","20 ml","1 tsp","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/el_presidente/index.html","2018-10-11 15:06:00"
"84","en","True","Cuba Libre","Alcohol","True","Cocktail","Lamb","","","long","tumbler","Medium sweet mouth","Brown (amber)","usually","Build","Squeeze the lime on the tumbler and drop it into the glass. Add ice, pour rum and fill with cola. Add a muddler.","https://www.suntory.co.jp/wnb/img/cocktail/p_cuba_libre.gif","Bulgar Extra Dry","lime","Cola","","","","","","","","30 ml","1/2 piece","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cuba_libre/index.html","2018-10-11 15:06:00"
"94","en","True","Green Eyes","Alcohol","True","Cocktail","Lamb","","","long","tumbler","Sweet mouth","Green","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_greeneyes.gif","Midori","Bulgar Extra Dry","Malibu (coconut liqueur)","Fresh lime juice","Pineapple juice","","","","","","20 ml","30 ml","15 ml","15 ml","15 ml","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/greeneyes/index.html","2018-10-11 15:06:00"
"104","en","True","Corcovado","Alcohol","True","Cocktail","Lamb","","","long","tumbler","","Blue","Strong (more than 25 degrees)","shake","Shake materials other than soda and pour into crumbled umbrella tumbler. Pour the soda and lightly steer. Decorate lime and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_corcovado.gif","Drambui","Tequila Sauza Blue","The Blue (Blue Curaçõ)","soda","","","","","","","30 ml","30 ml","30 ml","Reasonable amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/corcovado/index.html","2018-10-11 15:06:00"
"114","en","True","sky diving","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","Blue","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_sky_diving.gif","Bulgar Extra Dry","The Blue (Blue Curaçõ)","Suntory Cocktail Lime","","","","","","","","1/2","1/3","1/6","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/sky_diving/index.html","2018-10-11 15:06:00"
"124","en","True","Scorpion","Alcohol","True","Cocktail","Lamb","","","long","tumbler","Medium sweet mouth","Orange","usually","shake","Shake and pour into a large glass filled with crushed ice and lightly steer. Decorate oranges, lemons etc, and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_scorpion.gif","Bulgar Extra Dry","Courvoisier VSOP Rouge","Orange juice","Fresh lemon juice","Suntory Cocktail Lime","","","","","","45 ml","30 ml","20 ml","20 ml","15 ml","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/scorpion/index.html","2018-10-11 15:06:00"
"134","en","True","Choco Colada","Alcohol","True","Cocktail","Lamb","","","long","goblet","Sweet mouth","White","usually","blend","Pour the ingredients in a mixer and pour into the glass with ice. Coat the coconut flakes at the edge of the glass, decorate pineapple, red cherry.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_colada.gif","Bulgar Extra Dry","Mozart White","Coconut syrup","Pineapple juice","","","","","","","30 ml","30 ml","20 ml","100 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_colada/index.html","2018-10-11 15:06:00"
"144","en","True","Chocolate daiquiri","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","blend","Pour into a glass on a mixer.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_daiquiri.gif","Bulgar Extra Dry","Mozart Black","Maraschino","Fresh lime juice","gum syrup","Krasdu Ice","","","","","30 ml","15 ml","1 dash","15 ml","10 ml","Reasonable amount","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_daiquiri/index.html","2018-10-11 15:06:00"
"154","en","True","Chocolate planters punch","Alcohol","True","Cocktail","Lamb","","","long","goblet","Sweet mouth","Red","usually","blend","Put the ingredients in a mixer and pour into the glass with ice orange to decorate the red cherry.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_planters_punch.gif","Bulgar Aneho","Mozart Black","Orange juice","Pineapple juice","Fresh lemon juice","Grenadin syrup","","","","","30 ml","40 ml","80 ml","40 ml","20 ml","15 ml","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_planters_punch/index.html","2018-10-11 15:06:00"
"164","en","True","Chocolate mojito","Alcohol","True","Cocktail","Lamb","","","long","Collins grass","Medium sweet mouth","Brown (amber)","usually","Build","Mix mint leaves, one branch and sugar lime juice while lightly crushing. Once the sugar has melted, mix the remaining ingredients and ice. Decorate the mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_mojito.gif","Bulgar Extra Dry","Mozart Black","mint","sugar","Fresh lime juice","soda","","","","","40 ml","15 ml","2 branches","1 tsp","20 ml","80 ml","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_mojito/index.html","2018-10-11 15:06:00"
"174","en","True","Tom and Jerry","Alcohol","True","Cocktail","Lamb","","","hot","Hot Glass","Sweet mouth","Brown (amber)","usually","Build","Egg whishes yolk and white separately. Add sugar to yolk and whisk and whisk with white. Add rum and curvoisier and stir, pour into hot glass. Fill with hot water and lightly steer.","https://www.suntory.co.jp/wnb/img/cocktail/p_tom_jerry.gif","Bulgar Extra Dry","Courvoisier VSOP Rouge","sugar","egg","Hot water","","","","","","30 ml","15 ml","2tsp","1 piece","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tom_jerry/index.html","2018-10-11 15:06:00"
"184","en","True","Panama","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_panama.gif","Bulgar Extra Dry","Cacao Liqueur","Fresh cream","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/panama/index.html","2018-10-11 15:06:00"
"194","en","True","Betweens the Sheets","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_between_the_sheets.gif","Courvoisier VSOP Rouge","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","1/3","1/3","1/3","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/between_the_sheets/index.html","2018-10-11 15:06:00"
"204","en","True","Frozen · Banana · Daikiri","Alcohol","True","Cocktail","Lamb","","","long","Saucer type champagne glass","Medium sweet mouth","White","usually","blend","Place in a mixer and transfer to a large champagne glass. Decorate the banana and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_frozen_banana_daiquiri.gif","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","sugar","banana","Krasdu Ice","","","","","30 ml","10 ml","1 tsp","1 tsp","1/3 book","1 cup","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/frozen_banana_daiquiri/index.html","2018-10-11 15:06:00"
"214","en","True","Blue · Hawaii","Alcohol","True","Cocktail","Lamb","","","long","goblet","Medium sweet mouth","Blue","usually","shake","Shake and pour into a glass filled with crushed ice cream. Pineapple etc. Decorate and add 2 straws.","https://www.suntory.co.jp/wnb/img/cocktail/p_blue_hawaii.gif","Bulgar Extra Dry","The Blue (Blue Curaçõ)","Pineapple juice","Fresh lemon juice","","","","","","","30 ml","15 ml","30 ml","15 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/blue_hawaii/index.html","2018-10-11 15:06:00"
"224","en","True","Hot Buttered Lamb","Alcohol","True","Cocktail","Lamb","","","hot","Hot Glass","Medium sweet mouth","Brown (amber)","usually","Build","Put the cube sugar in a hot glass that has been warmed beforehand and melt it with a small amount of hot water. Pour the rum, fill with hot water and gently stir. Float butter, add a long spoon.","https://www.suntory.co.jp/wnb/img/cocktail/p_hot_buttered_rum.gif","Bulgar Aneho","Cube sugar","butter","Hot water","","","","","","","45 ml","1 piece","1 piece","Reasonable amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/hot_buttered_rum/index.html","2018-10-11 15:06:00"
"234","en","True","Miami","Alcohol","True","Cocktail","Lamb","","","short","Cocktail glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass","https://www.suntory.co.jp/wnb/img/cocktail/p_miami.gif","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","","2/3","1/3","1 tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/miami/index.html","2018-10-11 15:06:00"
"244","en","True","Mytai","Alcohol","True","Cocktail","Lamb","","","long","Rock glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake materials other than demellera and pour into crushed ice-packed large glasses. Float the demeraler. Decorate fruits such as pineapple and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_mai_tai.gif","Bulgar Extra Dry","White Curacao (Triple Sek)","Pineapple juice","Orange juice","Fresh lemon juice","151 Demelaram","","","","","45 ml","1 tsp","1 tsp","1 tsp","1 / 2tsp","2tsp","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mai_tai/index.html","2018-10-11 15:06:00"
"254","en","True","Long Island · Ice Tea","Alcohol","True","Cocktail","Lamb","","","long","Collins grass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into a Collins glass filled with crushed ice and mix gently. Decorate lemon and red cherry.","https://www.suntory.co.jp/wnb/img/cocktail/p_long_island_iced_tea.gif","Bee Fighter Jin","Pinnacle Wodosca","Bulgar Extra Dry","Tequila Thousand Silver","White Curacao (Triple Sek)","Fresh lemon juice","Cola","","","","15 ml","15 ml","15 ml","15 ml","15 ml","30 ml","40 ml","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/long_island_iced_tea/index.html","2018-10-11 15:06:00"
"264","en","True","Caribbean / Dream","Alcohol","True","Cocktail","Lamb","","","long","Rock glass","Medium sweet mouth","Orange","Weak (less than 8 degrees)","shake","Shake outside the Orangina and pour into crushed ice cream. Fill it with Orangina and lightly steer. Decorate orange peel, pineapple leaf, cinnamon stick and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_caribbean_dream.gif","Bulgar swing","Apelol","Disarrono Amaretto","Guava Liqueur","Orangina","","","","","","20 ml","20 ml","10 ml","10 ml","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/caribbean_dream/index.html","2018-10-11 15:06:00"
"274","en","True","Black Tornado - Black Tornado -","Alcohol","True","Cocktail","Lamb","","","long","tumbler","Medium spicy","black","usually","shake","Shake and put the lime's skin in a Horses Neck style and pour it into Collins Glass with crushed ice cream.","https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif","White rum","Black Sambuca","Suntory Cocktail Lime","Jaeger Meister","","","","","","","30 ml","30 ml","20 ml","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/black_tornade/index.html","2018-10-11 15:06:00"
"284","en","True","Mooneyie ale","Alcohol","True","Cocktail","Lamb","","","long","Pilsner","Sweet mouth","Brown (amber)","usually","shake","Shake the ingredients other than milk, pour into Pilsner glass filled with ice and fill with milk. Decorate biscuits and add straws and muddle.","https://www.suntory.co.jp/wnb/img/cocktail/p_moony_au_lait.gif","Viscota","Dark Ram","Kalua coffee liqueur","Drambui","milk","","","","","","30 ml","15 ml","15 ml","1 tsp","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/moony_au_lait/index.html","2018-10-11 15:06:00"
"15","en","True","Emerald Sprit Tour","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Medium sweet mouth","Green","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_emerald_spritzer.gif","Muscat liqueur de France Mistya","White wine","soda","Midori","","","","","","","45 ml","45 ml","45 ml","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/emerald_spritzer/index.html","2018-10-11 15:06:00"
"25","en","True","Kalua and milk","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the rock glass with ice and lightly steer.","https://www.suntory.co.jp/wnb/img/cocktail/p_Kahlua_milk.gif","Kalua coffee liqueur","milk","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/Kahlua_milk/index.html","2018-10-11 15:06:00"
"35","en","True","Kiel Imperial","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Medium sweet mouth","pink","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kir_imperial.gif","Ruge Cream de Franboise","Champagne","","","","","","","","","1/5","4/5","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kir_imperial/index.html","2018-10-11 15:06:00"
"45","en","True","Kiel Royale","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Sweet mouth","Red","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kir_royal.gif","Ruge Cream de Cassis","Champagne","","","","","","","","","1/5","4/5","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kir_royal/index.html","2018-10-11 15:06:00"
"55","en","True","Strawberry · Milk","Alcohol","True","Cocktail","liqueur","","","short","tumbler","Sweet mouth","pink","usually","Build","Place in a glass with ice and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_strawberry_milk.gif","Ruge Cream de Strawberry","milk","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/strawberry_milk/index.html","2018-10-11 15:06:00"
"65","en","True","China Blue","Alcohol","True","Cocktail","liqueur","","","long","Collins grass","Medium sweet mouth","Blue","Weak (less than 8 degrees)","Build","Pour into the Collins / Glass with ice and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_china_blue.gif","Paraiso lychee liqueur","The Blue (Blue Curaçõ)","Grapefruit juice","","","","","","","","30 ml","10 ml","90 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/china_blue/index.html","2018-10-11 15:06:00"
"75","en","True","Tiffin Mojito","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour Tiffin. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_tiffin_mojito.gif","Tiffin","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tiffin_mojito/index.html","2018-10-11 15:06:00"
"85","en","True","Bitter Kalua Milk","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour Kalua and milk into a glass with ice. Topping the instant coffee from the top, stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_bitter_kahlua_milk.gif","Kalua coffee liqueur","milk","Instant coffee","","","","","","","","30 ml","90 ml","1 tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bitter_kahlua_milk/index.html","2018-10-11 15:06:00"
"95","en","True","Fuzzy Navel","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","Orange","Weak (less than 8 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_fuzzy_navel.gif","Ruge Cream de Peche","Orange juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/fuzzy_navel/index.html","2018-10-11 15:06:00"
"105","en","True","Hot Kalua Milk","Alcohol","True","Cocktail","liqueur","","","hot","Hot Glass","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into preheated hot glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_hot_kahlua_milk.gif","Kalua coffee liqueur","Warm milk","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/hot_kahlua_milk/index.html","2018-10-11 15:06:00"
"115","en","True","Malibu Ricky","Alcohol","True","Cocktail","liqueur","","","long","Other","Sweet mouth","black","Weak (less than 8 degrees)","Build","Place 1/8 thick slices of lemon and plenty of ice in a glass. Put in malibu. Pour the cola quietly. Crush the lemon several times with Ricky Stick.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_rickey.gif","Malibu (coconut liqueur)","Cola","Lemon slice","","","","","","","","30 ml","90 ml","1 sheet","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_rickey/index.html","2018-10-11 15:06:00"
"125","en","True","Malibu Cola","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir. Decorate lemon or lime.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_cola.gif","Malibu (coconut liqueur)","Cola","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_cola/index.html","2018-10-11 15:06:00"
"135","en","True","Malibu Soushu","Alcohol","True","Cocktail","liqueur","","","long","Collins grass","Medium sweet mouth","Blue","usually","Build","Pour the ingredients into the glass with ice and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_surf.gif","Malibu (coconut liqueur)","The Blue (Blue Curaçõ)","Tonic Water","","","","","","","","30 ml","10 ml","80 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_surf/index.html","2018-10-11 15:06:00"
"145","en","True","Malibu Pine","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","yellow","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir. Decorate lemon or lime.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_pine.gif","Malibu (coconut liqueur)","Pineapple juice","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_pine/index.html","2018-10-11 15:06:00"
"155","en","True","Malibu Mojito","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour malibu. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_malibu_mojito.gif","Malibu (coconut liqueur)","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/malibu_mojito/index.html","2018-10-11 15:06:00"
"165","en","True","Mango Yang Orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir. Decorate oranges.","https://www.suntory.co.jp/wnb/img/cocktail/p_mangoyan_orange.gif","Mango Yang (mango liqueur)","Orange juice","","","","","","","","","30 ml","90 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mangoyan_orange/index.html","2018-10-11 15:06:00"
"175","en","True","Mangojan · mojito","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour mango yang. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_mangoyan_mojito.gif","Mango Yang (mango liqueur)","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mangoyan_mojito/index.html","2018-10-11 15:06:00"
"185","en","True","Misty on the Rock","Alcohol","True","Cocktail","liqueur","","","short","Rock glass","Sweet mouth","yellow","usually","Build","Pour into ice glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_mistia_on_the_rock.gif","Muscat liqueur de France Mistya","","","","","","","","","","60 ml","","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mistia_on_the_rock/index.html","2018-10-11 15:06:00"
"195","en","True","Mistyre Royale","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Medium sweet mouth","yellow","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_mistia_royal.gif","Muscat liqueur de France Mistya","Champagne","","","","","","","","","30 ml","90 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mistia_royal/index.html","2018-10-11 15:06:00"
"205","en","True","Mistya · Gold spark","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","yellow","Weak (less than 8 degrees)","Build","Pour into ice glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_mistia_goldspark.gif","Muscat liqueur de France Mistya","Plum liqueur de France Persia","soda","","","","","","","","30 ml","15 ml","135 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mistia_goldspark/index.html","2018-10-11 15:06:00"
"215","en","True","Mistya Perrier","Alcohol","True","Cocktail","liqueur","","","long","Sour glasses","Medium sweet mouth","yellow","Weak (less than 8 degrees)","Build","Pour into ice glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_mistia_with_perrier.gif","Muscat liqueur de France Mistya","Perrier","","","","","","","","","60 ml","60 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mistia_with_perrier/index.html","2018-10-11 15:06:00"
